38,Greene County,15361.153171992994,15808.28724180527,16235.037425377508,16463.70397335444,16717.22275019537,16793.56223722126,17163.873109895892,17680.972213794823,17862.205041809062,18048.520667492525,18403.0,18485.190141694275,19041.69,18856.0,19320.0,19618.0,19840.0,19785.0,19985.0,19959.0,20097.0,20323.0
39,Greensville County,11555.36243656136,11657.997797220183,11842.302116618812,12196.745238741107,12212.02697254582,12353.161947840434,11932.193793301098,12492.805890681031,12350.377056982987,12401.57086541778,12243.0,12257.492996093504,12131.25,12136.0,11581.0,11605.0,11804.0,11625.0,11563.0,11473.0,11408.0,11393.0
40,Halifax County,37307.67641253157,37123.43142902141,37083.18006518578,36625.21480093943,36588.441710791325,36538.74756812062,37013.57221093163,36342.85482941516,36502.40682446367,36448.2521988148,36241.0,36204.57600050048,36183.66,36242.0,36074.0,36178.0,35766.0,35584.0,35215.0,34647.0,34329.0,34425.0
41,Hanover County,87020.44411743489,89294.72692529923,91150.00602545058,93063.56463799128,95119.80686206679,95865.32593968508,96841.37615219783,97544.15911240136,98635.77836727838,98872.93080583835,99863.0,100202.25424279999,100703.6,101327.0,101702.0,102714.0,104013.0,105210.0,106375.0,107357.0,107928.0,109229.0
42,Henrico County,263530.66869131266,268421.73811051954,272393.5945512059,277156.6190755019,283802.28147341806,287525.0356719401,291368.41465032083,296073.2104779547,300235.2356693289,304622.3127079158,306935.0,308065.5754419038,310741.5,314881.0,316973.0,318019.0,320717.0,321233.0,324395.0,326993.0,328999.0,331219.0
43,Henry County,57979.074286532195,57385.518299880074,56878.86186106455,56169.175578790535,56001.76984644527,55284.97445376739,56183.8772630549,55121.6597184698,55324.36361190649,54918.80710558499,54151.0,54046.130904602964,53867.07,53889.0,53560.0,53273.0,52822.0,52352.0,51975.0,51438.0,51019.0,51450.0
44,Highland County,2537.5642024967665,2562.9623695938863,2536.4372396981644,2481.128592569735,2486.608055605935,2454.132628775645,2487.999883605217,2451.869059947846,2400.5176309232716,2389.310693214416,2321.0,2315.281713352865,2294.547,2288.0,2311.0,2297.0,2277.0,2300.0,2284.0,2265.0,2246.0,2240.0
45,Isle of Wight County,29874.03852500076,30065.39967368159,30414.47742744963,30904.687382994056,31578.75878921158,32359.493330978436,33019.224932028104,33959.361450373995,34592.11526536105,34844.910399672786,35270.0,35412.12656438061,35457.49,36180.0,36462.0,36172.0,36438.0,37074.0,37333.0,37492.0,37649.0,37945.0
46,James City County,48523.94698118389,50308.05160284976,52094.0158243271,53514.17316052198,55760.29654441993,58216.596459438384,60467.72054630829,62495.99746682842,63792.804488137626,64996.5348851128,67009.0,67549.62475337426,68873.8,69546.0,70231.0,71140.0,73325.0,73615.0,74722.0,75837.0,75907.0,76484.0
47,King and Queen County,6628.126950959822,6770.410276220999,6828.325655974759,6912.356277587458,6928.988915880317,7181.030962209949,7228.338633263626,7289.2810295084255,7121.412208830064,7027.028216275993,6945.0,6951.311845507241,7048.602,7427.0,7410.0,7072.0,7190.0,7156.0,6935.0,6940.0,6902.0,6940.0
48,King George County,16899.64238155761,16993.746528460255,17487.552624138134,18052.34397915298,19213.219535147375,20313.206775870472,20861.564210797875,22094.299628961748,22807.63568512281,23234.114041102384,23584.0,23778.73713967024,23332.77,23945.0,24460.0,24739.0,24600.0,24724.0,25381.0,25863.0,26016.0,26296.0
49,King William County,13188.369476039048,13395.417596971996,13560.796882751607,13623.782192883487,13873.333594283633,14241.808923949799,14261.108985485998,15021.810526799589,15451.446330828378,15691.611518632899,15935.0,16007.79753283361,16158.89,16014.0,16148.0,16354.0,16253.0,16333.0,16627.0,16916.0,17133.0,17277.0
50,Lancaster County,11584.346873370423,11345.20370086403,11431.867719185047,11392.1594129524,11312.421054744873,11408.444402174335,11667.822905042882,11506.17314070363,11565.243633471022,11487.304155456404,11391.0,11383.765309622746,11463.3,11359.0,11370.0,11322.0,11297.0,11236.0,11171.0,10979.0,10829.0,10808.0
51,Lee County,23541.04262407909,23386.57930186542,24194.665219800732,24860.21068679098,25269.149637639362,25117.259665799975,24900.736730976536,25228.448479504437,25585.255135970037,25500.665993030252,25587.0,25632.60050929615,25675.73,25705.0,25665.0,25804.0,25182.0,24653.0,24363.0,23994.0,23810.0,23833.0
52,Loudoun County,173919.22639335543,190529.3964969293,208891.92992374735,224492.0019759134,244012.2404420971,262768.2912926761,268971.60401799635,278985.92642507754,289142.6676580296,309640.0252851507,312311.0,317034.7989424603,324336.8,333253.0,347969.0,361708.0,374451.0,385327.0,396068.0,406355.0,413546.0,418690.0
53,Louisa County,25763.45952066819,26454.479344327745,26789.48451559603,27234.292495712158,28109.99818271559,29308.91836244864,30280.602568983446,31219.717111985494,32205.931370623483,32598.831177039046,33153.0,33358.69204571814,33456.38,33707.0,34211.0,34317.0,34244.0,34316.0,35035.0,36021.0,36620.0,37011.0
54,Lunenburg County,13089.356279664125,13036.651952756025,12985.723842778249,12944.014268361703,12921.8060867872,12931.030003964472,13067.174129728004,12992.44012323881,12959.894394243307,13020.624630436827,12914.0,12905.000176156576,12966.95,12919.0,12765.0,12661.0,12435.0,12365.0,12386.0,12236.0,12246.0,12266.0
55,Madison County,12544.555779114831,12618.354699310205,12834.837566809982,12957.791635788764,13158.823021143178,13247.330201523911,13334.794024216537,13344.57735573685,13280.794365284977,13263.982728641979,13308.0,13324.96440795872,13424.23,13472.0,13333.0,13353.0,13099.0,13099.0,13190.0,13278.0,13251.0,13342.0
56,Mathews County,9177.136610390646,9196.02986098501,9230.404578984928,9192.336170067112,9207.211698416433,8971.307592652453,9123.60917698088,8909.465268235901,9052.555793452331,8973.654556203215,8978.0,8970.087746744104,8936.55,8883.0,8850.0,8882.0,8737.0,8647.0,8651.0,8704.0,8645.0,8707.0
57,Mecklenburg County,32379.138559779414,32453.57648771965,32368.931871968056,32487.336017848134,32355.19892400038,32469.13554133383,33220.05688301288,32613.946701443143,32606.916300584908,32697.092279160483,32727.0,32727.473822754506,32936.21,32173.0,31980.0,32052.0,31608.0,31347.0,31264.0,30985.0,30917.0,31031.0
58,Middlesex County,9987.941057071946,10046.997986104401,10031.090804946112,10103.54972100437,10318.609091634396,10399.245660288698,10610.435215402753,10618.502472058773,10749.100670802902,10866.981036762389,10959.0,10983.223878692983,11064.95,11009.0,11089.0,11061.0,11082.0,11049.0,11004.0,10889.0,10712.0,10754.0
59,Montgomery County,83829.46479942495,84624.79197787629,85027.31555278746,85819.17031120845,87573.89171391327,88944.10557939972,89822.9462944938,91040.76518835334,93126.18781687289,93714.07165349575,94392.0,94654.26753318736,94995.77,95626.0,96867.0,97405.0,98121.0,98509.0,98776.0,99433.0,100073.0,100313.0
60,Nelson County,14459.534725154064,14317.993383948125,14542.03310372234,14627.609024573518,14597.242053152513,14669.817861553738,14598.337048814798,14783.518189194769,15290.782026983461,15012.856546585423,15020.0,15030.876145112845,15091.57,15078.0,15031.0,15074.0,14993.0,14835.0,14858.0,14836.0,14794.0,14904.0
61,New Kent County,13533.44055227852,13811.95811675756,14209.8541863126,14594.53034842072,15366.089347968727,16012.68841754844,16866.085996686907,17126.063061343943,17550.598583762785,17970.865603630496,18429.0,18569.58202602434,18826.71,19257.0,19791.0,20164.0,20468.0,20895.0,21709.0,22462.0,23066.0,23313.0
62,Northampton County,13030.986704974002,12840.939797502875,12645.121437217906,12580.804226717823,12590.547918308574,12736.44192914423,12664.241981705442,12647.22869766456,12591.549155773744,12580.024250634213,12389.0,12368.776270257831,12432.82,12441.0,12089.0,12207.0,12176.0,12139.0,12000.0,11862.0,11810.0,11898.0
63,Northumberland County,12233.861687062685,12402.592867370668,12385.466315385513,12366.244858480903,12282.752269974388,12336.560573199666,12342.229980830778,12509.213773790621,12350.868214783839,12342.187429794125,12330.0,12328.67293074975,12449.33,12466.0,12387.0,12385.0,12220.0,12089.0,12053.0,12075.0,11981.0,12100.0
64,Nottoway County,15750.453640218131,15672.820561389284,15626.318674368631,15572.3785150534,15576.16084254044,15670.070958956152,15607.441337331558,15429.303308180532,15601.455521469408,15779.3024252925,15853.0,15852.217909387005,15907.07,15855.0,15975.0,16104.0,16261.0,16106.0,15845.0,15659.0,15413.0,15520.0
65,Orange County,25993.695023539378,26528.475569034294,27056.688260537074,27576.047694250123,28463.938878781286,29757.07201093273,31378.206726945442,32066.668140072776,32925.45666610656,33138.27566069105,33481.0,33688.71213903843,33715.16,33999.0,34143.0,34487.0,34015.0,33777.0,34521.0,35582.0,35921.0,36286.0
66,Page County,23209.063664968948,23277.97782375159,23453.94196802916,23628.01094355952,23775.932623898654,23808.286427180086,24195.07602982621,23973.866896573818,24056.627384832784,24003.969115767595,24042.0,24057.970111543254,24154.5,24215.0,24079.0,24083.0,23719.0,23586.0,23665.0,23833.0,23857.0,23983.0
67,Patrick County,19402.8404545773,19145.55710283597,19007.676487037676,18764.064405404046,18779.363082785476,18560.688628125066,18634.121399343505,18515.573811553335,18415.044624634684,18769.628420208093,18490.0,18462.98546010966,18634.54,18691.0,18737.0,18718.0,18450.0,18039.0,17930.0,17790.0,17752.0,17690.0
68,Pittsylvania County,61788.8549238875,62182.30448086181,62081.117301519014,61668.75150442605,61639.75696758187,61669.763811107085,62645.177626848985,62410.42719300458,63515.53567333978,63643.716853626596,63506.0,63534.64930055349,62986.32,63125.0,63167.0,63545.0,63255.0,62614.0,62166.0,61640.0,61002.0,61101.0
69,Powhatan County,22598.798789669614,23147.022806056135,24039.419746514013,24650.068753982014,25320.427216530315,26074.907013742166,26245.210462462415,27087.322060474642,27240.881821593295,27567.4723228067,28046.0,28197.669132540897,28289.54,28394.0,28451.0,28706.0,28442.0,28696.0,29166.0,29524.0,29867.0,30305.0
70,Prince Edward County,19734.63759684765,20224.17884793287,20589.685781473785,20387.085852955413,20818.88464971253,21239.52954922272,21967.151535342946,22312.61598546078,22907.881562295017,23004.113562445476,23368.0,23461.456166696014,23518.48,23380.0,23274.0,23264.0,23631.0,23593.0,23223.0,23249.0,22959.0,23082.0
71,Prince George County,33120.8826136164,33178.71830845115,34193.926373458904,35144.241615540566,35320.65153289295,35288.464732800465,34702.72705084727,34711.86856575359,35613.26430663446,35813.23110410076,35725.0,35783.55858593361,35828.08,35915.0,35986.0,36435.0,37131.0,36656.0,37025.0,37212.0,37350.0,37633.0
72,Prince William County,284369.7594153185,298439.0943818434,313993.27509882965,329471.80496867915,347576.25498607656,363937.18628077337,366966.9966747886,374757.7012418157,381565.4631420864,397382.5525156796,402002.0,405521.6476243287,414531.0,421164.0,431258.0,437636.0,443463.0,448050.0,455990.0,463046.0,465498.0,468497.0
73,Pulaski County,35191.151086268685,35139.0315307496,34773.26627716657,34677.822363571366,34719.29367489881,34781.183984803356,35643.51460364853,35389.67203269402,35648.348808447874,35180.99236062514,34872.0,34856.86342391104,34634.93,34599.0,34657.0,34871.0,34841.0,34577.0,34467.0,34183.0,34097.0,34211.0
74,Rappahannock County,7090.271348133803,7030.585656982326,7014.401342440519,6936.174555383077,7019.926442670383,7109.27633956024,7341.544799613121,7245.477237408003,7230.31477448174,7348.999344810744,7373.0,7381.163790677794,7410.377,7457.0,7470.0,7431.0,7308.0,7308.0,7288.0,7219.0,7285.0,7320.0
75,Richmond County,8781.683853496128,8896.967352596237,9016.546089811782,9150.733236496799,9267.883575676698,9395.13211076016,9043.541341949582,9493.991235485784,9383.979087164136,9364.760381163247,9254.0,9263.0737368241,9236.547,9317.0,9182.0,9183.0,9119.0,9029.0,9094.0,9145.0,9192.0,9223.0
76,Roanoke County,85812.40511919519,86747.84929772085,86579.78046654351,87401.09681700106,88510.33070785222,89319.53512102488,89808.93210943145,90292.91584891175,91494.36391518575,92253.06438804395,92376.0,92523.97607008212,92687.02,93256.0,92703.0,93569.0,93775.0,93924.0,93735.0,93672.0,93805.0,94224.0
77,Rockbridge County,20858.1413091554,20892.69755950653,20998.580402657604,21370.725371693297,21570.285699276643,21737.497347362518,22378.70828282077,22313.43044068899,22450.242495290284,22497.904401680793,22307.0,22340.196659467496,22155.45,22090.0,22338.0,22390.0,22163.0,22241.0,22596.0,22539.0,22500.0,22532.0
78,Rockingham County,67853.80639117707,68663.23894303758,69318.85841389443,69660.33423606367,70755.90911084542,71336.7520963191,72790.27959942332,73924.62214658437,74769.57852239351,75656.21247665751,76314.0,76523.16344004562,77296.9,77551.0,78102.0,78953.0,79134.0,79735.0,80666.0,81422.0,82208.0,82809.0
79,Russell County,29271.499254104376,29518.22568177134,29141.667825370634,29296.410859514875,28828.438929762502,28502.794580954745,28388.446997939467,28531.852502851445,29017.773492244436,28883.06506670863,28897.0,28880.753173024168,29014.14,28890.0,28311.0,28636.0,28008.0,27697.0,27309.0,27057.0,26830.0,26958.0
80,Scott County,23338.407492180755,23038.35621660723,22943.2983190568,22735.058079092563,22867.49463607647,22865.383644250545,22876.03245768132,23141.03129523765,23398.68283501338,23116.95937432157,23177.0,23165.53939097979,23273.7,23445.0,23223.0,23181.0,22759.0,22733.0,22377.0,22121.0,21892.0,21995.0
81,Shenandoah County,35256.03263968217,36178.64529885611,36859.50325286169,37763.49637146828,38583.72905517033,39467.256559841204,40594.77874762507,41076.74140290895,41777.72615694242,41834.13548239077,41993.0,42171.780403060366,42113.74,42812.0,42889.0,42916.0,42228.0,41938.0,42525.0,42940.0,42987.0,43166.0
82,Smyth County,33099.5558440951,33282.25274125695,32848.01225514027,32530.951487210896,32335.80012944958,32246.958120381252,32430.85174592536,32242.611821201768,32399.0874018644,32367.486440469827,32208.0,32178.362484392863,32104.21,32112.0,31984.0,32014.0,31417.0,31052.0,30686.0,30475.0,30075.0,30068.0
83,Southampton County,17481.951347737453,17819.994828894105,17844.275536401186,17651.70278389527,17783.654904975436,17955.80166447744,17827.401151458118,18814.199439480053,19192.03160675944,18401.670153435687,18570.0,18593.36424888532,18713.84,18678.0,18872.0,18783.0,18551.0,18242.0,18119.0,17851.0,17855.0,17954.0
84,Spotsylvania County,91496.27743060916,97438.61351195663,102892.76331827528,107428.69315523231,111562.88937085604,115277.65838209099,117873.09341423049,118863.88563355153,120332.45453366835,120233.77030213522,122397.0,123296.85137830081,123996.6,124526.0,125555.0,126337.0,128998.0,129668.0,131549.0,133441.0,135715.0,137739.0
85,Stafford County,93532.88438479776,97995.64218059846,104052.7742734759,109572.988192866,114787.93139471945,118761.23815758192,118778.97769351127,122597.4811896426,123974.79751466862,125434.6719334213,128961.0,130005.94207084697,131066.5,132719.0,135141.0,138230.0,140176.0,141915.0,145699.0,149110.0,151689.0,153392.0
86,Surry County,6839.570664672274,6838.242763538932,6759.145874235866,6735.847162666508,6745.4605642036695,6783.602830329315,7053.5303640069205,6904.901280409202,7045.43629246764,7074.010435107058,7058.0,7062.042411930371,6968.064,6927.0,6977.0,6967.0,6819.0,6743.0,6674.0,6584.0,6561.0,6600.0
87,Sussex County,12480.123779195763,12290.471241020026,12073.026636027957,12292.821751154632,12123.713625412718,12021.764963107822,12185.816438660422,12117.815178703215,12200.240416705548,12305.40114761697,12087.0,12073.712075413427,12055.9,12139.0,12159.0,12090.0,11887.0,11745.0,11655.0,11473.0,11449.0,11484.0
88,Tazewell County,44453.012142862375,43703.87074680994,43762.204055680566,44126.266523112994,44490.789164905655,44283.65756198935,44231.11327597786,44037.05299743,45090.760033058046,45254.84122615904,45078.0,45078.70429058657,45275.53,44695.0,44665.0,44654.0,44051.0,43369.0,42574.0,41973.0,41332.0,41431.0
89,Warren County,31579.316411406737,32279.760296603305,32938.114878002154,33706.03184235629,34333.103075134735,35324.16178064963,36015.74812396733,36591.26588593411,37123.927136608894,37248.10979798276,37575.0,37729.00392152916,37687.74,38077.0,38387.0,38814.0,38829.0,39181.0,39239.0,39630.0,39936.0,40202.0
90,Washington County,51165.24637693143,51150.16696765217,51389.32836721334,51409.5008007885,51653.21316580363,52026.40471891131,52767.14130905277,53350.27859419032,53930.913301654524,54688.603497076285,54876.0,54959.959319798,55179.06,55479.0,55207.0,54943.0,54130.0,53410.0,53789.0,53992.0,53417.0,53559.0
